ID,Nombre,Dirección,Descripción,Puntuación,Usuarios que puntuaron,Ciudad,Departamento,Teléfono,Sitio Web,Búsqueda,Categoría
43554377-8cb4-4022-82a7-a5e1d40626ea,Comestibles Dan S.A.,Cra. 41 #46 81,Fábrica,"4,6",(184),Itagüí,Antioquia,(604) 4443031,http://www.comestiblesdan.com/,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
0f7397f3-7711-4181-bf5d-9272cdcfb0d4,Alimentos Estilo Gourmet S.A.S.,44484843,Procesamiento de frutas y verduras,"4,8",(9),Itagüí,Antioquia,44484843,http://www.estilogourmet.co/,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
0e5a5992-37ad-408b-8b18-17265b09d314,Distribuciones San Perrero,4441006,Proveedor mayorista de alimentos,"4,8",(33),Itagüí,Antioquia,4441006,http://www.sanperrero.com/,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
73dfa6a5-41a9-4214-bb34-2ee35d7a73fd,IA Ingeniería en alimentos - Itagüí,312 6916294,Proveedor mayorista de alimentos,"5,0",(1),Itagüí,Antioquia,312 6916294,http://ianutricioninteligente.com/,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
1cd3a42d-fbaf-488b-acbe-82ff8ccbc2e3,MAYORISTA DE MIELES,314 8485217,Proveedor mayorista de alimentos,"4,1",(8),Itagüí,Antioquia,314 8485217,N/A,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
e91f51be-47b7-4dad-bda2-8ba56b7c2e05,ALIMENTOS LA ISABELA SAS,"055412 CL 51 #41 36, INT 101-102",Fábrica,"5,0",(3),Itagüí,Antioquia,(604) 4310110,N/A,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
695b1b29-e954-49ff-8a38-1d621bd6ba36,Distribuidora DDD,312 8055281,Distribuidor de comestibles,"5,0",(1),Itagüí,Antioquia,312 8055281,https://instagram.com/distribuidora3ddd?igshid=ZDdkNTZiNTM=,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
38c28e32-50a7-4da3-866e-edaf9348b3fe,Alimentos d vida,324 3564041,N/A,"4,5",(11),Itagüí,Antioquia,324 3564041,http://www.alimentosdvida.com/,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
77bb7a65-04cb-484a-a97d-3005abb025d0,Pronalce,(604) 3720874,Proveedor mayorista de alimentos,"4,6",(20),Itagüí,Antioquia,(604) 3720874,http://pronalce.com/,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
9ed18d6b-cad8-4caf-ab0f-a331824f7a2f,BPA DISTRIBUIDORA ITAGUI,314 6827174,Distribuidor de comestibles,"3,0",(4),Itagüí,Antioquia,314 6827174,N/A,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
9785e618-b1a6-4a70-b6dd-cdb332096c8a,Distribuciones San Perrero Sede San Pio,44441006,Proveedor mayorista de alimentos,"5,0",(3),Itagüí,Antioquia,44441006,http://www.sanperrero.com/,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
5fe8f4bf-4d08-4a53-91a6-e22c4225ad6c,Productos Tucanas S.A.S.,Cl. 31b #42-270,N/A,"5,0",(1),Itagüí,Antioquia,301 7110260,https://instagram.com/tucanasoficial?igshid=MzRlODBiNWFlZA==,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
c4064b9c-6874-45eb-adcb-a2529a17b73a,Productos Alimenticios HERA,Cl. 25a #50b58,N/A,N/A,N/A,Itagüí,Antioquia,312 2882236,N/A,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
4acfe8f6-5f71-4fcf-bde4-6ae738e74dc3,Tecnas S.A.,Carrera 50G N° 12 Sur 29 055411,Proveedor mayorista de alimentos,"4,6",(384),Itagüí,Antioquia,(604) 2854290,https://tecnas.com.co/,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
4ab56c49-1c34-462b-9629-92795b1c6f4e,C.I Procesadora de Aceites SAS,320 6662696,Distribuidor de comestibles,"4,5",(2),Itagüí,Antioquia,320 6662696,http://procesadoradeaceites.com/,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
e9f1b05e-7dac-4144-b394-e955d1c4fa03,Inducoal SAS,314 6819219,Distribuidor de comestibles,"4,7",(12),Itagüí,Antioquia,314 6819219,http://inducoal.com.co/,"Productores alimenticios, Antioquia, Itagüí",Productores Alimenticios
ed1d35fa-b516-4de4-8396-77b685045733,Compañía Latina de Alimentos,(604) 3323038,N/A,"5,0",(2),Envigado,Antioquia,(604) 3323038,http://ciadealimentos.com/,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
f907e465-1b54-4626-9f83-f23dbfcff7fe,Yodis - Productos Alimenticios,42700479,Comercio,"4,8",(4),Envigado,Antioquia,42700479,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
a2c4c3ac-bbb9-46fc-a1a2-a5971b564d55,Alimentos DG S.A.S,"5,0(6)",N/A,"5,0",(6),Envigado,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
3fd04022-280c-4428-9db1-b7253860fefa,Lácteos Vivian S.A.S,Cl. 31A Sur #43a-4,Distribuidor de comestibles,"5,0",(26),Envigado,Antioquia,321 6470932,N/A,"Productores alimenticios, Antioquia, Envigado",Lácteos
9e848188-4a5b-4f72-b3f2-0164b9d67a33,BERDUTTI ALIMENTOS,Cra. 26 #41B Sur-25,N/A,"5,0",(2),Envigado,Antioquia,305 3271778,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
ba2dc081-48da-4357-bef8-142b3df9be47,"VILLA FRUT, ALIMENTOS Y BEBIDAS",324 1020000,Procesamiento de frutas y verduras,"4,9",(7),Envigado,Antioquia,324 1020000,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
8eda9b66-81e9-4601-b84f-376731461e9b,Distribuidora de alimentos renacer,310 2277201,Mercado de alimentos frescos,"5,0",(1),Envigado,Antioquia,310 2277201,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
cdc49915-6e90-4026-8947-411a71d2f51b,Fábrica Dogger,314 7229121,Fábrica,"4,0",(14),Envigado,Antioquia,314 7229121,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
82c2bcb6-e512-4c1a-a534-96755d8d2ea7,Nativa Crema de Frutos Secos,"Carrera 42 CC, Cl. 45C Sur #31 #",N/A,"5,0",(1),Envigado,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
c07c4bc4-24dc-4b33-856e-8be60fd175bd,Distripollo V&G,313 5203107,Distribuidor de comestibles,"5,0",(13),Envigado,Antioquia,313 5203107,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
180cc792-4a71-4781-b8af-3561bd3c75cd,Alimentos Cárnicos,No hay reseñas,N/A,N/A,N/A,Envigado,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Envigado",Cárnicos
3ff2ffe9-12fb-45a7-ae22-1b4b3efa432b,DISTRIBUIDORA CORAEXPRESS,321 7882675,Distribuidor de comestibles,"5,0",(1),Envigado,Antioquia,321 7882675,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
7a000b9f-4f89-4899-90ef-aa8e1a799533,La Central De Pulpas,301 2846963,Procesamiento de frutas y verduras,"5,0",(4),Envigado,Antioquia,301 2846963,https://instagram.com/lacentralpulpas?igshid=ZDdkNTZiNTM=,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
34d6f583-3111-48e4-bae2-d0eca01fee0b,Orellanas y Productos Saludables Las Brisas,318 2634874,Distribuidor de comestibles,"5,0",(1),Envigado,Antioquia,318 2634874,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
7744056b-a7dd-4d61-a35b-af76f5619d59,Productos alimenticios Santillana Medellín,No hay reseñas,N/A,N/A,N/A,Envigado,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
d5e27a6f-6419-4d1c-96d7-5af61a6e0d66,AP3 Carnes,Cra. 40 #36,Carnicería,"4,8",(396),Envigado,Antioquia,(604) 3312991,http://www.ap3carnes.com/,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
2b2db83e-3d7d-4203-aa5c-52fe8a93146f,Comestibles Dan S.A.,Cra. 41 #46 81,Fábrica,"4,6",(184),Envigado,Antioquia,(604) 4443031,http://www.comestiblesdan.com/,"Productores alimenticios, Antioquia, Envigado",Productores Alimenticios
5df087ac-93ee-4b91-8979-c66faf7af4b2,Suplacol,Cl. 80 Sur N° 47D - 163,Fábrica,"4,8",(48),Sabaneta,Antioquia,318 5420904,https://suplacol.com/,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
e906ba8d-bf79-4f82-9a41-9f7d883063ac,Productos Alimenticios La Cajonera S A,Cra. 43A #61 Sur-152,Fábrica,"3,8",(4),Sabaneta,Antioquia,N/A,https://cajonera.com/,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
b867b6af-42d7-4508-8019-f18b37066895,Las Caseritas Sabaneta,Cra. 43A #61 Sur-75,Galletas,"4,5",(310),Sabaneta,Antioquia,(604) 4440325,https://lascaseritas.com/,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
ce8aec82-ece8-4b02-a2f2-160e8de0dd80,Grupo AL S.A.S - Sede principal Sabaneta,"78d Sur-18, Cra. 47G",Mayorista,"4,8",(10),Sabaneta,Antioquia,310 8797503,http://www.grupoal.com.co/,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
377ddfa0-a69e-4615-aac9-7eaebb63750e,Alves Alimentos Naturales,"Carrera 48, Cl. 52 Sur #177 #",N/A,"5,0",(3),Sabaneta,Antioquia,(604) 4448733,http://www.alves.co/,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
c9f9ca3c-64d8-4ed2-8cde-acbc3c775f4f,Productos Lojia s.a.s,2888256,Fábrica,"5,0",(1),Sabaneta,Antioquia,2888256,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
45035513-8494-4096-80dc-04d11714a788,Distribuidora Calle Larga,324 2538978,Distribuidor de comestibles,"5,0",(3),Sabaneta,Antioquia,324 2538978,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
50ef9444-4086-476c-94e0-fa5b401b55a8,Distribuidora Aquitodo S.A.S.,Cra. 44 #72 SUR 32,Comercio,"4,8",(81),Sabaneta,Antioquia,319 2258325,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
afafa7ec-6f5a-4fd9-b90f-13532e6355e6,La Casquería,Cra. 48A #61 Sur 60,Proveedor mayorista de alimentos,"4,5",(13),Sabaneta,Antioquia,44442847,http://www.lacasqueria.com/,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
8eb857cd-6d97-4eaa-8425-700c652a10f9,Productos alimenticios las CASERITAS,No hay reseñas,N/A,N/A,N/A,Sabaneta,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
0021535a-178f-4acb-95e4-193aa2e2d677,Distribuidora El Trapiche,Cl 77A Sur,N/A,"2,0",(1),Sabaneta,Antioquia,324 2990215,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
5e95ead8-5a5b-4ae3-9c72-56c52999fd3a,BPA DISTRIBUIDORA Berpa Sabaneta,Cl. 68 Sur #43c-40,Comercio,"4,5",(243),Sabaneta,Antioquia,3223515,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
da4a245a-ca84-4a26-81f7-722178050ef8,Alimentos Promeat S.A.S.,Cra. 50 Calle 91 Sur #411,Proveedor mayorista de alimentos,"5,0",(3),Sabaneta,Antioquia,43220068,http://alimentospromeat.com/,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
40ef3fe7-d21f-40b9-955d-a5c597d8cc4a,Vivinat piensa en ti,319 4536249,N/A,"5,0",(1),Sabaneta,Antioquia,319 4536249,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
198a464e-1491-40b8-bc57-c078bb497b48,FABRICANDO AMOR,302 4540962,Proveedor mayorista de alimentos,N/A,N/A,Sabaneta,Antioquia,302 4540962,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
66cdb0a1-6468-487d-ac77-a6518cc5d843,Alves Alimentos Vegetales S A S,Cra. 48 #52 SUR 177 Bodega 101,N/A,N/A,N/A,Sabaneta,Antioquia,(604) 4448733,http://www.alves.co/,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
2a089f03-ff53-41a6-b888-f3ac97996944,Profri Snack`s,45962223,N/A,"5,0",(1),Sabaneta,Antioquia,45962223,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
ed0fbe4d-ed44-4448-96ca-eb53e94f5ac9,LEGUMBRERIA JAIRO GRISALES,42884301,Mercado de productos agrícolas,"4,9",(28),Sabaneta,Antioquia,42884301,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
12b2c2c3-b0ba-4362-92bc-465aa9c231a7,Global Group Alimentos S.A.S,No hay reseñas,N/A,N/A,N/A,Sabaneta,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Sabaneta",Productores Alimenticios
2aae6507-a2bd-4acf-bbb3-111e63eb1007,Distribuidora de Granos y Abarrotes El Rey,311 3677889,Distribuidor de comestibles,"3,9",(16),Apartadó,Antioquia,311 3677889,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
b1f4ca2a-a5fa-4357-bc91-19635b7637b9,PRODUCTOS CARNICOS Y DERIVADOS ULAN,320 9892111,Carnicería,"4,8",(6),Apartadó,Antioquia,320 9892111,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
c6ea54c1-2533-423f-a5b8-9db5716ef066,Porcicarnes Apartadó,Cl. 100 #97- 136,Carnicería,"4,5",(206),Apartadó,Antioquia,314 5883675,http://www.porcicarnes.com/,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
4f504eb4-1a21-43c5-9a9b-dcb99b817811,PUNTO DE VENTA ACTUAL SPP,"5,0(1)",N/A,"5,0",(1),Apartadó,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
180c891d-c138-4d05-a92c-67fb964f7cca,Agencia Quala Apartadó,Calle 0 # 00-00 intersección vía Aeropuerto Carepa,N/A,"5,0",(1),Apartadó,Antioquia,17700100,http://www.quala.com.co/,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
2b83a17a-e8b6-40cb-b815-6d7c9ee02ab9,Comercializadora Nacional De Alimentos Sas,314 7785945,N/A,N/A,N/A,Apartadó,Antioquia,314 7785945,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
444db803-c7c0-43e2-963d-19b4844cbce7,Asoalimentos Integral,322 2339662,Asesor educativo,"4,7",(3),Apartadó,Antioquia,322 2339662,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
190ceadc-ab90-42b4-b27d-41bae4fe98ff,Distribuciones la huerta,(604) 8287900,N/A,"4,0",(1),Apartadó,Antioquia,(604) 8287900,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
10283282-87ed-4c41-b27b-2f8c910bb128,Bodega Grupo Nutresa,Tienda de alimentación,N/A,"4,1",(14),Apartadó,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
e6539dc1-cc84-4d7f-bed4-b4bdcbde0aa8,Conalimentos cristian guzman,Cerrado ⋅ Abre a las 8 a. m. del mié,N/A,"4,5",(2),Apartadó,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
d883bf55-25fe-4628-8ce5-9d9e12cc061d,Supermercado Los Ibañez - Barrio Ortíz,Cl. 99 #10255,Supermercado,"4,3",(298),Apartadó,Antioquia,(604) 8281638,https://linktr.ee/losibanezsupermercado,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
fa4bb84f-b738-4397-af68-eda2296e90fc,Fabrica De Las Mazamorras De Uraba,Abierto las 24 horas,N/A,N/A,N/A,Apartadó,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
3be2634d-6bad-46f8-be11-0a2a1c620603,Yogurt Artesanal Benefits Apartadó,Cra. 99 #95-20,N/A,N/A,N/A,Apartadó,Antioquia,319 2026563,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
f97b6cd3-16aa-4cb8-b225-b22008187567,ASOCPRAUR compra de cacao,"4,9(7)",N/A,"4,9",(7),Apartadó,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
5d6dc3fc-48de-49df-87a7-dc17aa8a467c,Comercializadora Internacional Campo Verde S.A.S.,Cerrado ⋅ Abre a las 8 a. m. del mié,N/A,"4,0",(1),Apartadó,Antioquia,N/A,http://cicampoverde.com.co/,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
b7421959-1640-40dd-9b35-e7afe8d86c49,Distribuciones El Boom,310 6211014,Mercado de alimentos frescos,N/A,N/A,Apartadó,Antioquia,310 6211014,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
acff337e-7582-40e8-9d31-63cc00c17453,Vanidades y mascotas,310 3917817,Distribuidor de comestibles,N/A,N/A,Apartadó,Antioquia,310 3917817,N/A,"Productores alimenticios, Antioquia, Apartadó",Productores Alimenticios
92ba1f2d-650d-4942-a38b-23645ff1f760,Distribuidora Confusio,310 5298265,Distribuidor de comestibles,N/A,N/A,Turbo,Antioquia,310 5298265,N/A,"Productores alimenticios, Antioquia, Turbo",Productores Alimenticios
1f758c1d-c922-45aa-afa2-77c359307bf2,Operadora Frigourabá,8283413,Matadero,"4,3",(4),Turbo,Antioquia,8283413,N/A,"Productores alimenticios, Antioquia, Turbo",Productores Alimenticios
97bdf762-d846-4385-ab75-c43f28f9d9a2,DISTRIBUCIONES LA EMPACADORA,317 0578358,N/A,N/A,N/A,Turbo,Antioquia,317 0578358,N/A,"Productores alimenticios, Antioquia, Turbo",Productores Alimenticios
5597e58b-0420-47c5-9c35-a2b2bdb1184c,DistriFood's La Granja,301 4314943,Vendedor mayorista de productos del campo,N/A,N/A,Turbo,Antioquia,301 4314943,https://www.facebook.com/Distrifoodslagranjapdo/,"Productores alimenticios, Antioquia, Turbo",Productores Alimenticios
5830452e-10d3-4513-96de-8d7f4fa9f24e,Asoc. Agropecuaria Ganadera del Azúcar,320 5219749,N/A,N/A,N/A,Turbo,Antioquia,320 5219749,N/A,"Productores alimenticios, Antioquia, Turbo",Productores Alimenticios
8b847215-dbfc-4443-b0a2-be4d957b39ad,Bebidas Y Alimentos De Uraba,Chigorodó-Carepa,Bodega,"4,8",(22),Carepa,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
766dc616-4621-465f-ac25-7f283360039c,Distribuidora Tropical carepa,310 7241500,Mercado,"3,7",(3),Carepa,Antioquia,310 7241500,N/A,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
5461bcd3-dc3f-4199-a864-36b6b7444806,Productos YOSHIRA,Cl. 70 #73aa-13,Fábrica,"5,0",(3),Carepa,Antioquia,313 7123156,N/A,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
7fcbb879-0162-46f7-91d4-4e7fc6834c77,VafeShop naturalmente para tí,Tienda de alimentos naturales,N/A,"5,0",(3),Carepa,Antioquia,305 3296861,N/A,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
1fcc9bed-181d-4482-8a87-9cf652c9791f,Distribuciones Agralba SA,310 3906759,Oficinas de empresa,"5,0",(2),Carepa,Antioquia,310 3906759,http://www.agralba.com/,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
8d3bd21a-fff2-4556-a0e0-43725bc19ef8,Arepas Con Todo,312 3085070,Restaurante,"4,1",(108),Carepa,Antioquia,312 3085070,https://es.restaurantguru.com/Arepas-Con-Todo-Carepa,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
ef51670a-a5e3-4ce3-9557-a8e06f6a3872,Bodega Quala Apartado,Cerrado ⋅ Abre a las 8 a. m. del mié,N/A,"4,1",(24),Carepa,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
0faf7a5a-9768-4e16-b6e3-f1ac832610b7,Éxito Carepa,Cl. 80 #68 - 40,Supermercado,"4,2",(1.770),Carepa,Antioquia,01-800-0428800,https://www.exito.com/?utm_source=google&utm_medium=gmb,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
ed5f761c-1782-4f5f-b25f-a71fdd150984,"CocaCola, Carepa",314 7275244,N/A,"5,0",(1),Carepa,Antioquia,314 7275244,N/A,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
498baa05-6a3f-43a1-a87b-0375a121c659,Agencia Quala Apartadó,Calle 0 # 00-00 intersección vía Aeropuerto Carepa,N/A,"5,0",(1),Carepa,Antioquia,17700100,http://www.quala.com.co/,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
99cf00e3-b6b8-476c-8909-65e81d099170,Frutas y Legumbres J.H.,(604) 8237165,N/A,"4,0",(2),Carepa,Antioquia,(604) 8237165,N/A,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
7faf2320-bfa8-461e-94e8-a24f657cc27b,Supermercado Los Ibañez - Carepa,Cerrado ⋅ Abre a las 6 a. m. del mié,Supermercado,"4,3",(270),Carepa,Antioquia,N/A,https://www.losibanez.com/,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
007b243e-9533-49d9-bbf1-1c44c68f3600,Promotora Palmera de Antioquia SAS,Oficinas de empresa,N/A,"5,0",(1),Carepa,Antioquia,48236653,https://promotorapalmerant.com.co/,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
03389bb7-9c53-49c5-a0c9-5284c7c7a305,Asociacion De Comerciantes Carepa,323 4224753,Oficinas de empresa,"5,0",(2),Carepa,Antioquia,323 4224753,https://accomercio.org/wp/,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
9decdce7-026f-4bd1-9d77-801f923d84a2,PRODUCTOS CARNICOS Y DERIVADOS ULAN,320 9892111,Carnicería,"4,8",(6),Carepa,Antioquia,320 9892111,N/A,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
571f5cee-b980-428d-8af0-f96e7a1a317d,Finca la triada,,N/A,N/A,N/A,Carepa,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
bc739d23-6954-49ef-9bc3-977abad3ea0e,C.I AGROINDUSTRIAS LA HUERTA S.A.S,313 7888448,Mercado de alimentos frescos,"5,0",(2),Carepa,Antioquia,313 7888448,https://web.facebook.com/profile.php?id=61550228821601&sk=about,"Productores alimenticios, Antioquia, Carepa",Productores Alimenticios
baf871d7-d2bc-467e-8638-7df9e7deef5b,"NATIVOS, alimentos & bebidas",Cerrado ⋅ Abre a las 8 a. m. del mié,N/A,"5,0",(2),Necoclí,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Necoclí",Productores Alimenticios
1f479023-83b3-4103-a0da-4a2b44f1c341,URAVENTAS SUPERMERCADO,48214370,Supermercado,"4,3",(32),Necoclí,Antioquia,48214370,N/A,"Productores alimenticios, Antioquia, Necoclí",Productores Alimenticios
e3b3267b-966a-413f-a5a8-7107fc92dc90,Olímpica,Cl. 50 #43-12,Supermercado,"4,5",(87),Necoclí,Antioquia,321 3581717,N/A,"Productores alimenticios, Antioquia, Necoclí",Productores Alimenticios
a1da03bf-80d4-4678-91d0-c48e51df40da,Centro Naturista La Casa Verde Necoclí - Antioquia,321 7666434,Grupo médico,"5,0",(9),Necoclí,Antioquia,321 7666434,N/A,"Productores alimenticios, Antioquia, Necoclí",Productores Alimenticios
00236c68-549a-4c66-8f80-f70f4581b0b3,Finca Villa Medina,J7FQ+VJ,N/A,N/A,N/A,Necoclí,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Necoclí",Productores Alimenticios
432d1ecf-a4fd-4927-b476-28dbfd575993,Abarrotes antioquia,Supermercado,N/A,"5,0",(1),Necoclí,Antioquia,311 7856688,N/A,"Productores alimenticios, Antioquia, Necoclí",Productores Alimenticios
fd5fcff6-1a26-4ddf-8ff5-12c046087c30,C.I AGROINDUSTRIAS LA HUERTA S.A.S,313 7888448,Mercado de alimentos frescos,"5,0",(2),Chigorodó,Antioquia,313 7888448,https://web.facebook.com/profile.php?id=61550228821601&sk=about,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
0d320753-10f5-4505-9379-636b075cdfea,Bebidas Y Alimentos De Uraba,Chigorodó-Carepa,Bodega,"4,8",(22),Chigorodó,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
a5cad9ab-e099-4fa7-9102-bf96f815ab70,Distribuciones La Huerta (Legumbrería),Cierra pronto ⋅ 9 p. m. ⋅ Abre a las 5 a. m. del mié,N/A,"4,0",(2),Chigorodó,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
795852ac-28a2-4944-ae4e-8f7b751efa85,Comercializadora Lcr,321 8317931,Distribuidor de comestibles,N/A,N/A,Chigorodó,Antioquia,321 8317931,N/A,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
1b6462ab-055e-4ba8-a603-bb1b99975e9a,Multicarnes Mi Apa,Cerrado ⋅ Abre a las 7 a. m. del mié,N/A,"4,3",(15),Chigorodó,Antioquia,N/A,N/A,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
a922b0e5-cd2c-4641-a1c0-987dd6120243,Saborum and Gourmet,62,Restaurante,"4,5",(175),Chigorodó,Antioquia,321 3206656,https://www.instagram.com/p/Btq1aNwlFj2/,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
8e3e384e-91db-43d4-ba77-26ed00322fcb,Porcicerdos de Uraba,314 7108393,Carnicería,N/A,N/A,Chigorodó,Antioquia,314 7108393,N/A,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
94007f1f-b8d0-452f-ad56-322e611783fb,Tono Saludable,Tienda de alimentos naturales,N/A,"5,0",(4),Chigorodó,Antioquia,320 4345614,N/A,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
0be36ea6-6a32-4ffd-bb7e-f9b6f741bff8,Sivet Agropecuaria y Naútica,320 6730959,Proveedor de equipos agrícolas,"4,0",(1),Chigorodó,Antioquia,320 6730959,https://www.facebook.com/sivetsas,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
abb12ef0-433e-4976-b180-b2d245fe3faa,Productos YOSHIRA,Cl. 70 #73aa-13,Fábrica,"5,0",(3),Chigorodó,Antioquia,313 7123156,N/A,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
527d0e75-8d85-4290-a5a6-60bd4f90d7b5,Legumbres La Más Barata - Abedules,No hay reseñas,N/A,N/A,N/A,Chigorodó,Antioquia,N/A,https://www.facebook.com/legumbreslamasbaratachigorodo,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
d8d2b631-e41e-48fc-872f-e0ec4ba9513b,La fina,320 7930064,Restaurante,"4,3",(176),Chigorodó,Antioquia,320 7930064,N/A,"Productores alimenticios, Antioquia, Chigorodó",Productores Alimenticios
